2025-03-30 21:17:50.9|Info|FluentMigrator.Runner.MigrationRunner|CreateTable IndexerStatus
2025-03-30 21:17:50.9|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "IndexerStatus" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "ProviderId" INTEGER NOT NULL, "InitialFailure" DATETIME, "MostRecentFailure" DATETIME, "EscalationLevel" INTEGER NOT NULL, "DisabledTill" DATETIME, "LastRssSyncReleaseInfo" TEXT, "Cookies" TEXT, "CookiesExpirationDate" DATETIME)
2025-03-30 21:17:51.0|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0211295s
2025-03-30 21:17:51.0|Info|FluentMigrator.Runner.MigrationRunner|CreateIndex IndexerStatus (ProviderId)
2025-03-30 21:17:51.0|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE UNIQUE INDEX "IX_IndexerStatus_ProviderId" ON "IndexerStatus" ("ProviderId" ASC)
2025-03-30 21:17:51.0|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0024023s
2025-03-30 21:17:51.0|Info|FluentMigrator.Runner.MigrationRunner|CreateTable CustomFilters
2025-03-30 21:17:51.0|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "CustomFilters" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "Type" TEXT NOT NULL, "Label" TEXT NOT NULL, "Filters" TEXT NOT NULL)
2025-03-30 21:17:51.0|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0033721s
2025-03-30 21:17:51.0|Info|FluentMigrator.Runner.MigrationRunner|CreateIndex History (Date)
2025-03-30 21:17:51.0|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE INDEX "IX_History_Date" ON "History" ("Date" ASC)
2025-03-30 21:17:51.0|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0010019s
